dataset,model_type,loss_type,latent_dim,K,n_cells,n_cells_eval,eval_split,n_genes,seed,batch_key,label_key,label_source,external_metrics_enabled,external_metrics_note,data_mode,requested_data_mode,effective_data_mode,backed_fallback_reason,git_commit,fit_formula_name,fit_score_r2,fit_rmse,elbo,silhouette_sampled,silhouette_n_used,silhouette_n_total,centrality_mode,centrality_n_used,centrality_n_total,error,error_type,best_val_loss,total_epochs,peak_cpu_mem_mb,peak_gpu_mem_mb,ari,ami,silhouette,silhouette_kmeans,silhouette_true_labels,reconstruction_loss,centrality_variance,status,runtime_seconds,_source_csv,_source_mtime,label_source_category,label_trust,is_ground_truth_labels,is_untrusted_labels,is_curated_labels,is_inferred_labels,is_synthetic,n_batches,zero_fraction,batch_silhouette,batch_silhouette_mixing,batch_knn_entropy,batch_metrics_mode,batch_metrics_n_used,batch_metrics_n_total,onboard_source_label_key,onboard_source_batch_key,onboard_source_label_ontology_key,onboard_source_label_ontology_nonnull_fraction,onboard_contract_label_key,onboard_contract_batch_key,ts2_ground_truth_evidence
paul15,vae,nb,8,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1308.8020404075091,100,2.1956348419189453,56.3310546875,0.2741001496083781,0.4798077916178621,0.1730025559663772,0.1730025559663772,0.028275528922677,0.6577932771308955,0.0032680373232772,success,9.53633975982666,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,8,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1366.4112732157166,100,2.1893310546875,56.3310546875,0.2441899673329037,0.4436885095552813,0.2139585763216018,0.2139585763216018,0.0021462126169353,0.6418932335717338,0.0030824505803722,success,9.955694198608398,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,8,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1314.2027328547103,100,2.1809539794921875,56.3310546875,0.3523265717738238,0.539570700882287,0.2250156253576278,0.2250156253576278,0.047435063868761,0.6434098567281451,0.0032753492839287,success,9.686364650726318,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,6,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1318.061532827524,100,2.1836013793945312,56.31689453125,0.2906598889502901,0.4726154518070106,0.2185533344745636,0.2185533344745636,0.0501093454658985,0.6637026652311667,0.0033109542208736,success,9.494966745376589,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,nb,6,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1370.6729383084364,100,2.2012739181518555,56.31689453125,0.2746524245087205,0.4666368195785617,0.2220408171415329,0.2220408171415329,0.0096226502209901,0.6439479296897357,0.0031945153433829,success,9.93153429031372,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,16,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6482065485947298,53,2.0804882049560547,34.57568359375,0.0071946966528845,0.0165498859807102,0.143963947892189,0.143963947892189,-0.2272181659936905,0.6679183493603716,0.0009244308824344,success,3.9645824432373047,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,16,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6505152729404715,69,2.088325500488281,34.57568359375,0.015380640622303,0.0538378403438012,0.1508826166391372,0.1508826166391372,-0.3167546391487121,0.6613373693092403,0.0011567829397353,success,5.09665060043335,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,12,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6553519448954543,40,2.07742691040039,34.54736328125,0.0231680133833891,0.0579397857385149,0.098491683602333,0.098491683602333,-0.2076226025819778,0.6697415456230387,0.0007004455709096,success,3.191711664199829,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,48,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1316.6305423499027,100,2.168888092041016,84.21875,0.247803336519887,0.4371170304694922,0.2406140565872192,0.2406140565872192,-0.0743160471320152,0.6652048127555148,0.0029657459731842,success,9.731709480285645,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,48,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1313.602793487437,100,2.176955223083496,84.21875,0.297509883606779,0.464470156381448,0.2295005172491073,0.2295005172491073,-0.0111191179603338,0.6490848007656279,0.0023937209245685,success,9.648470640182495,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,32,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1313.2823517628206,100,2.181349754333496,84.1796875,0.2146523028141578,0.4072593168526472,0.2489852607250213,0.2489852607250213,-0.0680528655648231,0.6642447493888519,0.0023831503664957,success,9.338050842285156,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,32,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1372.8627411000457,100,2.181852340698242,84.1796875,0.197734225570194,0.4055234389308416,0.2460083216428756,0.2460083216428756,-0.0676432847976684,0.6500655657205826,0.0029369074506334,success,9.446720838546751,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,32,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1318.2848262577263,100,2.1676759719848637,84.1796875,0.2926117990210352,0.4596112694619184,0.2835724055767059,0.2835724055767059,-0.0076056765392422,0.6504522791275611,0.0025032222484291,success,9.433447360992432,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,24,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1315.7015886132097,100,2.162117958068848,84.16015625,0.2214315890911249,0.4331709564427969,0.268990695476532,0.268990695476532,-0.076265349984169,0.664228060524979,0.0029858088383854,success,9.418389558792114,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,24,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1366.4215365119906,100,2.1432762145996094,84.16015625,0.1955885186344068,0.3917913333855907,0.2446648478507995,0.2446648478507995,-0.054594874382019,0.6471662032298553,0.0029545842952955,success,9.17275357246399,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,24,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1315.583996000744,100,2.185821533203125,84.16015625,0.2968592348824106,0.4630511114827844,0.2814218997955322,0.2814218997955322,-0.0137512944638729,0.6501662796670264,0.0017959816071158,success,9.410038232803345,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,20,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1316.4064337761847,100,2.1360063552856445,84.150390625,0.225450510849166,0.4210502429525193,0.2400436699390411,0.2400436699390411,-0.0664884522557258,0.6649146259049357,0.0028780151433051,success,9.08402943611145,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,20,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1373.8448920057806,100,2.175429344177246,84.150390625,0.1850705679039902,0.3793021126009012,0.2506126165390014,0.2506126165390014,-0.0622239708900451,0.6503347306897789,0.0023453951202036,success,9.432796716690063,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,20,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1316.6593048878206,100,2.1700878143310547,84.150390625,0.2745448801322791,0.4458502129553348,0.2621041536331177,0.2621041536331177,-0.0307117328047752,0.6499532509199429,0.002623902883065,success,9.443222284317017,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,16,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1314.7027605776384,100,2.1880674362182617,84.140625,0.2398112240357665,0.4337575726882798,0.2609296441078186,0.2609296441078186,-0.043231051415205,0.6646765012007493,0.0030172792759702,success,9.500611782073976,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,16,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1372.244776463771,100,2.1714601516723637,221.6484375,0.2160732022232122,0.4236387154641374,0.2985865473747253,0.2985865473747253,-0.0495842024683952,0.6493368718650315,0.0029345545746391,success,9.379013538360596,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,16,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1307.4559272514596,100,2.1660470962524414,221.6484375,0.2917882547206181,0.453662177557425,0.2588527798652649,0.2588527798652649,-0.021035948768258,0.6454269062905085,0.0025941066031246,success,9.210887908935549,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,12,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1313.028088244763,100,2.186817169189453,221.638671875,0.2112084284548886,0.4026253845162638,0.2660188376903534,0.2660188376903534,-0.0835693106055259,0.6638695636948386,0.0029717607096746,success,9.643205881118774,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,12,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1366.0701515281594,100,2.1874170303344727,221.638671875,0.1911973027501033,0.3818539587544776,0.2384255081415176,0.2384255081415176,-0.0642644017934799,0.6464609377113454,0.0029671671821071,success,9.217499017715454,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,12,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1318.03856527587,100,2.157533645629883,221.638671875,0.3001291676145024,0.4542248952225911,0.3041879832744598,0.3041879832744598,-0.0309432558715343,0.6492738121158474,0.0028463246064672,success,9.046070575714111,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,10,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1312.9928908575148,100,2.156970977783203,221.6337890625,0.2407221840095807,0.4298577411360892,0.2510376572608948,0.2510376572608948,-0.0630767345428466,0.6639322118881421,0.0029186933864623,success,9.343849182128906,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,48,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1372.194354717548,100,2.114099502563477,84.21875,0.1833759694644089,0.389269701441514,0.2575635612010956,0.2575635612010956,-0.0561810992658138,0.6490715098031711,0.0030406320298049,success,9.64232611656189,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,64,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1313.7249523344494,100,2.1620607376098637,84.2578125,0.2686582029786604,0.453841175730602,0.2408425509929657,0.2408425509929657,-0.0198843479156494,0.648212655778333,0.0019489774156636,success,9.652130126953123,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,12,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6484684328456501,43,2.119166374206543,34.54736328125,0.0166060713826994,0.0252625441288963,0.2032677680253982,0.2032677680253982,-0.2396746277809143,0.6683889323975141,0.0008643601757397,success,3.289960622787476,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,ae,zinb,64,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,1371.210680392199,100,2.163802146911621,84.2578125,0.2181826964343343,0.4087749712059316,0.2363451719284057,0.2363451719284057,-0.0514170862734317,0.6482095576467968,0.0029468064652158,success,9.611765146255491,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,12,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6502278652383294,47,2.1136045455932617,34.54736328125,0.0063458707217798,0.0161011659832936,0.1682701855897903,0.1682701855897903,-0.2419732362031936,0.6620801001678019,0.0009248964346901,success,3.520611524581909,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,10,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6550198880744068,45,2.111834526062012,34.533203125,0.013604997393979,0.0419349651365219,0.1580664366483688,0.1580664366483688,-0.2363424301147461,0.668799618661622,0.0009702218673131,success,3.520129442214966,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,10,19,2730,273,test,2000,43,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6467487600260166,46,2.1222219467163086,34.533203125,0.0105893021171955,0.0260154922875323,0.1551990807056427,0.1551990807056427,-0.2137965559959411,0.6677856329596523,0.0010072380595199,success,3.4900832176208496,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,10,19,2730,273,test,2000,42,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6509440639516809,50,2.1213483810424805,34.533203125,0.0170676838300831,0.0561936925822198,0.1235314384102821,0.1235314384102821,-0.2463308423757553,0.662438724503849,0.001175808076908,success,3.763281345367432,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
paul15,vae,mse,8,19,2730,273,test,2000,44,,paul15_clusters,provided:paul15_clusters,True,enabled_ground_truth,in_memory,,,,unknown,,,,,,,,,,,,none,0.6547194352516761,45,2.08072566986084,34.51904296875,0.0161582179614536,0.0305925284304685,0.1334727853536605,0.1334727853536605,-0.262198656797409,0.6672131419181824,0.0008977188236387,success,3.5021302700042725,/home/hpc/iwbn/iwbn129h/sc_autoencoder_project/results/datasets/paul15/tables/experiment_results.csv,1774814586.543301,provided,ground_truth,True,False,True,False,,,,,,,,,,,,,,,,
